"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2000","2000","USD","US Dollar","6","Millions","2015","2015",4994.125,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2001","2001","USD","US Dollar","6","Millions","2015","2015",5425.041,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2002","2002","USD","US Dollar","6","Millions","2015","2015",5758.205,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2003","2003","USD","US Dollar","6","Millions","2015","2015",6066.518,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2004","2004","USD","US Dollar","6","Millions","2015","2015",6532.172,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",7296.478,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",7848.136,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",8331.699,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",8089.612,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",7737.776,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",8924.283,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",9180.073,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",9131.748,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",9427.512,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",9314.695,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",9786.328,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",9736.921,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",9991.071,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",10299.849,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",10684.44,,
"BGR","Bulgaria","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",9999.416,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1995","1995","USD","US Dollar","6","Millions","2015","2015",1526.872,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1996","1996","USD","US Dollar","6","Millions","2015","2015",1515.429,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1997","1997","USD","US Dollar","6","Millions","2015","2015",1534.345,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1998","1998","USD","US Dollar","6","Millions","2015","2015",1591.746,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1999","1999","USD","US Dollar","6","Millions","2015","2015",1620.114,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2000","2000","USD","US Dollar","6","Millions","2015","2015",1600.271,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2001","2001","USD","US Dollar","6","Millions","2015","2015",1619.579,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2002","2002","USD","US Dollar","6","Millions","2015","2015",1683.313,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2003","2003","USD","US Dollar","6","Millions","2015","2015",1741.64,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2004","2004","USD","US Dollar","6","Millions","2015","2015",1758.993,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",1743.524,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",1725.27,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",1781.343,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",1809.358,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",1730.055,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",1694.212,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",1515.88,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",1390.259,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",1236.975,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",1232.673,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",1324.634,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",1483.781,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",1529.511,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",1702.194,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",1829.5,,
"CYP","Cyprus","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",1778.38,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1995","1995","USD","US Dollar","6","Millions","2015","2015",455.872,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1996","1996","USD","US Dollar","6","Millions","2015","2015",468.559,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1997","1997","USD","US Dollar","6","Millions","2015","2015",419.404,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1998","1998","USD","US Dollar","6","Millions","2015","2015",514.579,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1999","1999","USD","US Dollar","6","Millions","2015","2015",546.761,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2000","2000","USD","US Dollar","6","Millions","2015","2015",656.496,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2001","2001","USD","US Dollar","6","Millions","2015","2015",782.249,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2002","2002","USD","US Dollar","6","Millions","2015","2015",914.16,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2003","2003","USD","US Dollar","6","Millions","2015","2015",962.571,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2004","2004","USD","US Dollar","6","Millions","2015","2015",1054.637,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",1019.386,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",1114.301,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",1210.607,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",2109.236,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",2055.876,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",2062.293,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",2318.342,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",2244.642,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",2256.64,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",2274.675,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",2318.925,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",2707.009,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",2856.279,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",3156.627,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",3591.304,,
"BGR","Bulgaria","B1GVJ","Information and communication (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",3737.057,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1995","1995","USD","US Dollar","6","Millions","2015","2015",595.943,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1996","1996","USD","US Dollar","6","Millions","2015","2015",617.502,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1997","1997","USD","US Dollar","6","Millions","2015","2015",519.559,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1998","1998","USD","US Dollar","6","Millions","2015","2015",591.018,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1999","1999","USD","US Dollar","6","Millions","2015","2015",621.024,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2000","2000","USD","US Dollar","6","Millions","2015","2015",605.628,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2001","2001","USD","US Dollar","6","Millions","2015","2015",646.578,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2002","2002","USD","US Dollar","6","Millions","2015","2015",674.61,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2003","2003","USD","US Dollar","6","Millions","2015","2015",619.26,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2004","2004","USD","US Dollar","6","Millions","2015","2015",637.61,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",596.64,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",526.186,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",492.711,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",452.472,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",414.21,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",445.945,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",467.869,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",446.584,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",424.66,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",361.369,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",371.902,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",433.308,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",403.436,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",394.003,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",418.329,,
"CYP","Cyprus","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",413.053,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1995","1995","USD","US Dollar","6","Millions","2015","2015",5588.462,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1996","1996","USD","US Dollar","6","Millions","2015","2015",5543.805,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1997","1997","USD","US Dollar","6","Millions","2015","2015",6071.195,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1998","1998","USD","US Dollar","6","Millions","2015","2015",5728.725,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1999","1999","USD","US Dollar","6","Millions","2015","2015",5388.25,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2000","2000","USD","US Dollar","6","Millions","2015","2015",6126.475,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2001","2001","USD","US Dollar","6","Millions","2015","2015",6523.031,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2002","2002","USD","US Dollar","6","Millions","2015","2015",6848.084,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2003","2003","USD","US Dollar","6","Millions","2015","2015",7468.576,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2004","2004","USD","US Dollar","6","Millions","2015","2015",7745.309,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",7998.337,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",8629.688,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",9582.238,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",9797.697,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",9118.843,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",8944.225,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",9332.46,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",9924.505,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",9728.467,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",9835.253,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",10285.292,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",10915.605,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",10969.141,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",10948.423,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",10869.526,,
"BGR","Bulgaria","B1GVB_E","Industry, including energy (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",9837.133,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1995","1995","USD","US Dollar","6","Millions","2015","2015",7192.479,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1996","1996","USD","US Dollar","6","Millions","2015","2015",5830.151,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1997","1997","USD","US Dollar","6","Millions","2015","2015",4890.082,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1998","1998","USD","US Dollar","6","Millions","2015","2015",5924.212,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1999","1999","USD","US Dollar","6","Millions","2015","2015",5644.689,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2000","2000","USD","US Dollar","6","Millions","2015","2015",5764.031,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2001","2001","USD","US Dollar","6","Millions","2015","2015",5616.376,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2002","2002","USD","US Dollar","6","Millions","2015","2015",5812.976,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2003","2003","USD","US Dollar","6","Millions","2015","2015",5792.889,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2004","2004","USD","US Dollar","6","Millions","2015","2015",5760.556,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",6075.447,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",6155.71,,
"BGR","Bulgaria","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",6127.376,,
